1.906 0.928183 0.225704
1.911 0.929308 0.22414
1.916 0.930424 0.222417
1.921 0.931532 0.220534
1.926 0.93263 0.218492
1.931 0.933717 0.216291
1.936 0.934793 0.213933
1.941 0.935856 0.211416
1.946 0.936907 0.208743
1.951 0.937944 0.205913
1.956 0.938966 0.202928
1.961 0.939973 0.199788
1.966 0.940964 0.196494
1.971 0.941939 0.193047
1.976 0.942895 0.189448
1.981 0.943833 0.185697
1.986 0.944753 0.181797
1.991 0.945652 0.177748
1.996 0.946531 0.173551
2.001 0.947388 0.169209
2.006 0.948223 0.164721
2.011 0.949036 0.160089
2.016 0.949825 0.155316
2.021 0.950589 0.150402
2.026 0.951329 0.145348
2.031 0.952043 0.140158
2.036 0.952731 0.134832
2.041 0.953392 0.129372
2.046 0.954026 0.12378
2.051 0.954631 0.118058
2.056 0.955207 0.112207
2.061 0.955754 0.10623
2.066 0.95627 0.100129
2.071 0.956756 0.0939057
2.076 0.95721 0.0875624
2.081 0.957632 0.0811012
2.086 0.958022 0.0745244
2.091 0.958379 0.0678342
2.096 0.958701 0.0610331
2.101 0.95899 0.0541234
2.106 0.959244 0.0471076
2.111 0.959462 0.039988
2.116 0.959644 0.0327672
2.121 0.959791 0.0254478
2.126 0.9599 0.0180324
2.131 0.959972 0.0105236
2.136 0.960006 0.002924
2.141 0.960002 -0.00476361
2.146 0.95996 -0.0125365
2.151 0.959878 -0.020392
2.156 0.959757 -0.0283271
2.161 0.959596 -0.0363392
2.166 0.959395 -0.0444253
2.171 0.959153 -0.0525827
2.176 0.95887 -0.0608082
2.181 0.958546 -0.0690992
2.186 0.958181 -0.0774526
2.191 0.957773 -0.0858654
2.196 0.957323 -0.0943347
2.201 0.956831 -0.102858
2.206 0.956296 -0.111431
2.211 0.955718 -0.120052
2.216 0.955097 -0.128717
2.221 0.954432 -0.137424
2.226 0.953724 -0.146169
2.231 0.952972 -0.15495
2.236 0.952176 -0.163763
2.241 0.951336 -0.172605
2.246 0.950451 -0.181474
2.251 0.949523 -0.190366
2.256 0.948549 -0.199279
2.261 0.947531 -0.208208
2.266 0.946469 -0.217153
2.271 0.945361 -0.226108
2.276 0.944209 -0.235072
2.281 0.943012 -0.244042
2.286 0.94177 -0.253014
2.291 0.940483 -0.261986
2.296 0.939152 -0.270955
2.301 0.937775 -0.279917
2.306 0.936354 -0.288871
2.311 0.934888 -0.297814
2.316 0.933377 -0.306742
2.321 0.931822 -0.315653
2.326 0.930222 -0.324544
2.331 0.928578 -0.333413
2.336 0.92689 -0.342256
2.341 0.925157 -0.351072
2.346 0.923381 -0.359858
2.351 0.92156 -0.368612
2.356 0.919696 -0.37733
2.361 0.917788 -0.386011
2.366 0.915837 -0.394652
2.371 0.913843 -0.40325
2.376 0.911806 -0.411804
2.381 0.909727 -0.420312
2.386 0.907605 -0.428771
2.391 0.905441 -0.437178
2.396 0.903234 -0.445533
2.401 0.900987 -0.453833
2.406 0.898698 -0.462075
2.411 0.896367 -0.470259
2.416 0.893996 -0.478382
2.421 0.891585 -0.486442
2.426 0.889134 -0.494438
2.431 0.886642 -0.502368
2.436 0.884111 -0.51023
2.441 0.881541 -0.518023
2.446 0.878932 -0.525746
2.451 0.876285 -0.533396
2.456 0.8736 -0.540973
2.461 0.870877 -0.548475
2.466 0.868116 -0.555901
2.471 0.865319 -0.563249
2.476 0.862485 -0.570519
2.481 0.859615 -0.57771
2.486 0.85671 -0.58482
2.491 0.853768 -0.591848
2.496 0.850792 -0.598794
2.501 0.847782 -0.605657
2.506 0.844737 -0.612435
2.511 0.841659 -0.619129
2.516 0.838547 -0.625737
2.521 0.835403 -0.632259
2.526 0.832226 -0.638694
2.531 0.829017 -0.645043
2.536 0.825777 -0.651303
2.541 0.822505 -0.657476
2.546 0.819203 -0.66356
2.551 0.815871 -0.669556
2.556 0.812508 -0.675463
2.561 0.809117 -0.681282
2.566 0.805697 -0.687011
2.571 0.802248 -0.692651
2.576 0.798771 -0.698202
2.581 0.795267 -0.703664
2.586 0.791736 -0.709037
2.591 0.788178 -0.714322
2.596 0.784594 -0.719518
2.601 0.780984 -0.724625
2.606 0.777348 -0.729645
2.611 0.773688 -0.734577
2.616 0.770004 -0.739422
2.621 0.766295 -0.74418
2.626 0.762563 -0.748851
2.631 0.758807 -0.753437
2.636 0.755029 -0.757938
2.641 0.751229 -0.762354
2.646 0.747407 -0.766686
2.651 0.743563 -0.770935
2.656 0.739698 -0.775102
2.661 0.735813 -0.779187
2.666 0.731907 -0.78319
2.671 0.727981 -0.787114
2.676 0.724037 -0.790958
2.681 0.720073 -0.794724
2.686 0.71609 -0.798413
2.691 0.712089 -0.802025
2.696 0.708071 -0.805562
2.701 0.704034 -0.809024
2.706 0.699981 -0.812413
2.711 0.695911 -0.81573
2.716 0.691824 -0.818976
2.721 0.687722 -0.822151
2.726 0.683604 -0.825258
2.731 0.67947 -0.828296
2.736 0.675321 -0.831269
2.741 0.671158 -0.834176
2.746 0.66698 -0.837019
2.751 0.662788 -0.839799
2.756 0.658583 -0.842518
2.761 0.654364 -0.845176
2.766 0.650131 -0.847776
2.771 0.645886 -0.850317
2.776 0.641629 -0.852803
2.781 0.637359 -0.855234
2.786 0.633077 -0.857611
2.791 0.628783 -0.859936
2.796 0.624478 -0.86221
2.801 0.620162 -0.864435
2.806 0.615834 -0.866612
2.811 0.611496 -0.868743
2.816 0.607147 -0.870828
2.821 0.602788 -0.872869
2.826 0.598419 -0.874869
2.831 0.59404 -0.876827
2.836 0.589651 -0.878746
2.841 0.585253 -0.880628
2.846 0.580845 -0.882472
2.851 0.576428 -0.884282
2.856 0.572003 -0.886058
2.861 0.567568 -0.887802
2.866 0.563125 -0.889516
2.871 0.558673 -0.8912
2.876 0.554213 -0.892857
2.881 0.549745 -0.894487
2.886 0.545269 -0.896093
2.891 0.540784 -0.897675
2.896 0.536292 -0.899236
2.901 0.531792 -0.900776
2.906 0.527285 -0.902297
2.911 0.52277 -0.903801
2.916 0.518247 -0.905289
2.921 0.513717 -0.906762
2.926 0.50918 -0.908221
2.931 0.504635 -0.909669
2.936 0.500083 -0.911107
2.941 0.495524 -0.912536
2.946 0.490958 -0.913957
2.951 0.486385 -0.915373
2.956 0.481805 -0.916783
2.961 0.477217 -0.91819
2.966 0.472623 -0.919596
2.971 0.468022 -0.921
2.976 0.463413 -0.922406
2.981 0.458798 -0.923813
2.986 0.454175 -0.925225
2.991 0.449546 -0.926641
2.996 0.444909 -0.928063
3.001 0.440265 -0.929492
3.006 0.435614 -0.930931
3.011 0.430956 -0.932379
3.016 0.426291 -0.933839
3.021 0.421618 -0.935312
3.026 0.416938 -0.936798
3.031 0.41225 -0.9383
3.036 0.407555 -0.939818
3.041 0.402852 -0.941354
3.046 0.398142 -0.942908
3.051 0.393423 -0.944483
3.056 0.388697 -0.946079
3.061 0.383963 -0.947697
3.066 0.37922 -0.949339
3.071 0.37447 -0.951006
3.076 0.369711 -0.952699
3.081 0.364943 -0.954419
3.086 0.360167 -0.956167
3.091 0.355382 -0.957945
3.096 0.350588 -0.959753
3.101 0.345784 -0.961592
3.106 0.340972 -0.963465
3.111 0.33615 -0.96537
3.116 0.331318 -0.967311
3.121 0.326477 -0.969287
3.126 0.321626 -0.971301
3.131 0.316764 -0.973352
3.136 0.311893 -0.975441
3.141 0.30701 -0.977571
3.146 0.302117 -0.979741
3.151 0.297213 -0.981954
3.156 0.292298 -0.984208
3.161 0.287371 -0.986507
3.166 0.282433 -0.98885
3.171 0.277483 -0.991238
3.176 0.272521 -0.993673
3.181 0.267547 -0.996155
3.186 0.26256 -0.998685
3.191 0.25756 -1.00126
3.196 0.252548 -1.00389
3.201 0.247522 -1.00657
3.206 0.242482 -1.0093
3.211 0.237429 -1.01209
3.216 0.232362 -1.01492
3.221 0.22728 -1.01781
3.226 0.222184 -1.02075
3.231 0.217073 -1.02375
3.236 0.211947 -1.02681
3.241 0.206805 -1.02992
3.246 0.201648 -1.03309
3.251 0.196475 -1.03632
3.256 0.191285 -1.0396
3.261 0.186079 -1.04295
3.266 0.180856 -1.04635
3.271 0.175616 -1.04982
3.276 0.170359 -1.05334
3.281 0.165083 -1.05693
3.286 0.15979 -1.06058
3.291 0.154478 -1.06429
3.296 0.149148 -1.06807
3.301 0.143798 -1.07191
3.306 0.138429 -1.07581
3.311 0.13304 -1.07978
3.316 0.127632 -1.08381
3.321 0.122203 -1.08791
3.326 0.116753 -1.09208
3.331 0.111283 -1.09631
3.336 0.105791 -1.10061
3.341 0.100277 -1.10497
3.346 0.0947416 -1.1094
3.351 0.0891838 -1.1139
3.356 0.0836033 -1.11847
3.361 0.0779998 -1.1231
3.366 0.0723729 -1.12781
3.371 0.0667223 -1.13258
3.376 0.0610478 -1.13742
3.381 0.0553488 -1.14233
3.386 0.0496252 -1.14731
3.391 0.0438765 -1.15236
3.396 0.0381024 -1.15747
3.401 0.0323025 -1.16266
3.406 0.0264765 -1.16791
3.411 0.0206241 -1.17324
3.416 0.0147449 -1.17863
3.421 0.00883863 -1.18409
3.426 0.00290483 -1.18962
3.431 -0.00305678 -1.19522
3.436 -0.00904656 -1.20089
3.441 -0.0150648 -1.20663
3.446 -0.021112 -1.21243
3.451 -0.0271883 -1.2183
3.456 -0.0332941 -1.22424
3.461 -0.0394298 -1.23025
3.466 -0.0455957 -1.23632
3.471 -0.0517921 -1.24246
3.476 -0.0580194 -1.24867
3.481 -0.0642778 -1.25494
3.486 -0.0705678 -1.26127
3.491 -0.0768896 -1.26767
3.496 -0.0832435 -1.27413
3.501 -0.0896299 -1.28066
3.506 -0.0960491 -1.28724
3.511 -0.102501 -1.29389
3.516 -0.108987 -1.3006
3.521 -0.115506 -1.30737
3.526 -0.12206 -1.31419
3.531 -0.128647 -1.32107
3.536 -0.135269 -1.32801
3.541 -0.141926 -1.33501
3.546 -0.148618 -1.34206
3.551 -0.155346 -1.34916
3.556 -0.162109 -1.35631
3.561 -0.168908 -1.36351
3.566 -0.175743 -1.37076
3.571 -0.182614 -1.37806
3.576 -0.189522 -1.3854
3.581 -0.196467 -1.39279
3.586 -0.203449 -1.40021
3.591 -0.210468 -1.40768
3.596 -0.217524 -1.41519
3.601 -0.224619 -1.42273
3.606 -0.231751 -1.43031
3.611 -0.23892 -1.43792
3.616 -0.246129 -1.44555
3.621 -0.253375 -1.45322
3.626 -0.260659 -1.46091
3.631 -0.267983 -1.46863
3.636 -0.275344 -1.47636
3.641 -0.282745 -1.48411
3.646 -0.290184 -1.49188
3.651 -0.297662 -1.49965
3.656 -0.30518 -1.50744
3.661 -0.312736 -1.51523
3.666 -0.320331 -1.52303
3.671 -0.327965 -1.53082
3.676 -0.335637 -1.53861
3.681 -0.343349 -1.54639
3.686 -0.3511 -1.55416
3.691 -0.35889 -1.56191
3.696 -0.366718 -1.56965
3.701 -0.374585 -1.57736
3.706 -0.38249 -1.58505
3.711 -0.390434 -1.5927
3.716 -0.398416 -1.60032
3.721 -0.406436 -1.6079
3.726 -0.414494 -1.61544
3.731 -0.422589 -1.62292
3.736 -0.430721 -1.63035
3.741 -0.438891 -1.63772
3.746 -0.447097 -1.64503
3.751 -0.45534 -1.65227
3.756 -0.463619 -1.65943
3.761 -0.471933 -1.66651
3.766 -0.480283 -1.67351
3.771 -0.488667 -1.68041
3.776 -0.497085 -1.68722
3.781 -0.505538 -1.69392
3.786 -0.514023 -1.70051
3.791 -0.522542 -1.70699
3.796 -0.531092 -1.71334
3.801 -0.539674 -1.71956
3.806 -0.548286 -1.72565
3.811 -0.556929 -1.73159
3.816 -0.565601 -1.73738
3.821 -0.574301 -1.74301
3.826 -0.58303 -1.74848
3.831 -0.591785 -1.75377
3.836 -0.600566 -1.75889
3.841 -0.609373 -1.76381
3.846 -0.618203 -1.76854
3.851 -0.627057 -1.77307
3.856 -0.635933 -1.77738
3.861 -0.64483 -1.78148
3.866 -0.653747 -1.78534
3.871 -0.662682 -1.78897
3.876 -0.671635 -1.79235
3.881 -0.680605 -1.79547
3.886 -0.689589 -1.79834
3.891 -0.698587 -1.80092
3.896 -0.707598 -1.80323
3.901 -0.716619 -1.80525
3.906 -0.725649 -1.80697
3.911 -0.734688 -1.80837
3.916 -0.743732 -1.80946
3.921 -0.752781 -1.81022
3.926 -0.761834 -1.81065
3.931 -0.770887 -1.81072
3.936 -0.77994 -1.81045
3.941 -0.788991 -1.8098
3.946 -0.798038 -1.80878
3.951 -0.807079 -1.80737
3.956 -0.816111 -1.80557
3.961 -0.825134 -1.80337
3.966 -0.834145 -1.80075
3.971 -0.843141 -1.79771
3.976 -0.852122 -1.79424
3.981 -0.861084 -1.79033
3.986 -0.870025 -1.78596
3.991 -0.878943 -1.78114
3.996 -0.887836 -1.77585
4.001 -0.896702 -1.77008
4.006 -0.905537 -1.76382
4.011 -0.91434 -1.75707
4.016 -0.923108 -1.74981
4.021 -0.931839 -1.74205
4.026 -0.940529 -1.73376
4.031 -0.949177 -1.72495
4.036 -0.957779 -1.7156
4.041 -0.966334 -1.70571
4.046 -0.974837 -1.69527
4.051 -0.983287 -1.68428
4.056 -0.991681 -1.67272
4.061 -1.00002 -1.6606
4.066 -1.00829 -1.6479
4.071 -1.0165 -1.63463
4.076 -1.02464 -1.62077
4.081 -1.0327 -1.60632
4.086 -1.0407 -1.59129
4.091 -1.04862 -1.57565
4.096 -1.05646 -1.55942
4.101 -1.06422 -1.54259
4.106 -1.07189 -1.52515
4.111 -1.07947 -1.50711
4.116 -1.08696 -1.48846
4.121 -1.09436 -1.4692
4.126 -1.10165 -1.44934
4.131 -1.10885 -1.42888
4.136 -1.11594 -1.4078
4.141 -1.12293 -1.38613
4.146 -1.12981 -1.36386
4.151 -1.13657 -1.34098
4.156 -1.14322 -1.31752
4.161 -1.14975 -1.29346
4.166 -1.15616 -1.26883
4.171 -1.16244 -1.24361
4.176 -1.1686 -1.21782
4.181 -1.17462 -1.19147
4.186 -1.18052 -1.16456
4.191 -1.18627 -1.1371
4.196 -1.19189 -1.1091
4.201 -1.19737 -1.08057
4.206 -1.2027 -1.05152
4.211 -1.20789 -1.02196
4.216 -1.21292 -0.991912
4.221 -1.21781 -0.961377
4.226 -1.22254 -0.930371
4.231 -1.22712 -0.898909
4.236 -1.23154 -0.867005
4.241 -1.23579 -0.834674
4.246 -1.23989 -0.801933
4.251 -1.24382 -0.768796
4.256 -1.24758 -0.735283
4.261 -1.25118 -0.701409
4.266 -1.2546 -0.667194
4.271 -1.25785 -0.632656
4.276 -1.26093 -0.597813
4.281 -1.26384 -0.562687
4.286 -1.26656 -0.527296
4.291 -1.26911 -0.491662
4.296 -1.27149 -0.455806
4.301 -1.27368 -0.419749
4.306 -1.27569 -0.383512
4.311 -1.27752 -0.347118
4.316 -1.27917 -0.310589
4.321 -1.28063 -0.273948
4.326 -1.28191 -0.237218
4.331 -1.28301 -0.200421
4.336 -1.28392 -0.163582
4.341 -1.28465 -0.126723
4.346 -1.2852 -0.0898677
4.351 -1.28556 -0.0530398
4.356 -1.28573 -0.0162629
4.361 -1.28572 0.0204394
4.366 -1.28553 0.0570438
4.371 -1.28516 0.0935266
4.376 -1.28461 0.129865
4.381 -1.28387 0.166035
4.386 -1.28295 0.202014
4.391 -1.28185 0.237779
4.396 -1.28058 0.273308
4.401 -1.27913 0.308578
4.406 -1.2775 0.343568
4.411 -1.2757 0.378255
4.416 -1.27372 0.412619
4.421 -1.27158 0.446638
4.426 -1.26926 0.480293
4.431 -1.26678 0.513563
4.436 -1.26413 0.546428
4.441 -1.26132 0.57887
4.446 -1.25835 0.61087
4.451 -1.25522 0.64241
4.456 -1.25193 0.673472
4.461 -1.24849 0.70404
4.466 -1.2449 0.734098
4.471 -1.24116 0.763629
4.476 -1.23727 0.79262
4.481 -1.23324 0.821054
4.486 -1.22906 0.848919
4.491 -1.22475 0.876202
4.496 -1.22031 0.902889
4.501 -1.21573 0.92897
4.506 -1.21102 0.954432
4.511 -1.20619 0.979266
4.516 -1.20124 1.00346
4.521 -1.19616 1.02701
4.526 -1.19097 1.0499
4.531 -1.18567 1.07213
4.536 -1.18025 1.09369
4.541 -1.17473 1.11457
4.546 -1.16911 1.13477
4.551 -1.16339 1.15428
4.556 -1.15757 1.1731
4.561 -1.15166 1.19122
4.566 -1.14567 1.20864
4.571 -1.13958 1.22536
4.576 -1.13342 1.24138
4.581 -1.12717 1.25669
4.586 -1.12085 1.27129
4.591 -1.11446 1.28519
4.596 -1.108 1.29838
4.601 -1.10148 1.31086
4.606 -1.0949 1.32264
4.611 -1.08826 1.33372
4.616 -1.08157 1.34409
4.621 -1.07482 1.35377
4.626 -1.06803 1.36275
4.631 -1.0612 1.37104
4.636 -1.05432 1.37864
4.641 -1.04741 1.38556
4.646 -1.04047 1.3918
